symbol, date, marketCap
AME,11/9/20,26233590460.00
AME,11/6/20,25371172960.00
AME,11/5/20,25079100900.00
AME,11/4/20,24237381420.00
AME,11/3/20,24214383620.00
AME,11/2/20,23519850060.00
AME,10/30/20,22583839600.00
AME,10/29/20,22747123980.00
AME,10/28/20,22581539820.00
AME,10/27/20,23593443020.00
AME,10/26/20,24170687800.00
AME,10/23/20,24782429280.00
AME,10/22/20,24609945780.00
AME,10/21/20,24642142700.00
AME,10/20/20,24998608600.00
AME,10/19/20,24734133900.00
AME,10/16/20,25263083300.00
AME,10/15/20,25069901780.00
AME,10/14/20,24814626200.00
AME,10/13/20,24414464480.00
AME,10/12/20,24752532140.00
AME,10/9/20,24593847320.00
AME,10/8/20,24492657000.00
AME,10/7/20,24501856120.00
AME,10/6/20,23993604740.00
AME,10/5/20,23802723000.00
AME,10/2/20,23177182840.00
AME,10/1/20,22963303300.00
AME,9/30/20,22859813200.00
AME,9/29/20,22932346640.00
AME,9/28/20,22840516240.00
AME,9/25/20,22381364240.00
AME,9/24/20,22092098480.00
AME,9/23/20,21883184320.00
AME,9/22/20,22323970240.00
AME,9/21/20,22094394240.00
AME,9/18/20,23120598960.00
AME,9/17/20,23492512080.00
AME,9/16/20,23494807840.00
AME,9/15/20,23490216320.00
AME,9/14/20,23276710640.00
AME,9/11/20,22936938160.00
AME,9/10/20,22523701360.00
AME,9/9/20,22808375600.00
AME,9/8/20,22266576240.00
AME,9/4/20,22835924720.00
AME,9/3/20,22932346640.00
AME,9/2/20,23664694080.00
AME,9/1/20,23421343520.00
AME,8/31/20,23118303200.00
AME,8/28/20,23400681680.00
AME,8/27/20,23166514160.00
AME,8/26/20,23189471760.00
AME,8/25/20,23168809920.00
AME,8/24/20,23141260800.00
AME,8/21/20,23012698240.00
AME,8/20/20,22994332160.00
AME,8/19/20,23189471760.00
AME,8/18/20,23320330080.00
AME,8/17/20,23279006400.00
AME,8/14/20,23251457280.00
AME,8/13/20,23177992960.00
AME,8/12/20,23239978480.00
AME,8/11/20,22785418000.00
AME,8/10/20,22737207040.00
AME,8/7/20,22450237040.00
AME,8/6/20,22388251520.00
AME,8/5/20,22135717920.00
AME,8/4/20,21692636240.00
AME,8/3/20,21798241200.00
AME,7/31/20,21407962000.00
AME,7/30/20,21557186400.00
AME,7/29/20,21660495600.00
AME,7/28/20,21139358080.00
AME,7/27/20,21362046800.00
AME,7/24/20,21327610400.00
AME,7/23/20,21424032320.00
AME,7/22/20,21492905120.00
AME,7/21/20,21134766560.00
AME,7/20/20,20990133680.00
AME,7/17/20,21339089200.00
AME,7/16/20,21288582480.00
AME,7/15/20,21401074720.00
AME,7/14/20,21072781040.00
AME,7/13/20,20310588720.00
AME,7/10/20,19950154400.00
AME,7/9/20,19803225760.00
AME,7/8/20,20200392240.00
AME,7/7/20,20289926880.00
AME,7/6/20,20606741760.00
AME,7/2/20,20423080960.00
AME,7/1/20,20108561840.00
AME,6/30/20,20517207120.00
AME,6/29/20,20197014750.00
AME,6/26/20,19665212750.00
AME,6/25/20,19974666500.00
AME,6/24/20,19676674000.00
AME,6/23/20,20419363000.00
AME,6/22/20,20476669250.00
AME,6/19/20,20293289250.00
AME,6/18/20,20446870000.00
AME,6/17/20,20625665500.00
AME,6/16/20,20799876500.00
AME,6/15/20,20235983000.00
AME,6/12/20,20093863500.00
AME,6/11/20,20192430250.00
AME,6/10/20,21352308750.00
AME,6/9/20,21728237750.00
AME,6/8/20,21994138750.00
AME,6/5/20,22232532750.00
AME,6/4/20,21595287250.00
AME,6/3/20,21778667250.00
AME,6/2/20,21304171500.00
AME,6/1/20,21093284500.00
AME,5/29/20,21022224750.00
AME,5/28/20,21061193000.00
AME,5/27/20,21017640250.00
AME,5/26/20,20265782250.00
AME,5/22/20,19690427500.00
AME,5/21/20,19452033500.00
AME,5/20/20,19445156750.00
AME,5/19/20,19257192250.00
AME,5/18/20,19089858000.00
AME,5/15/20,18244017750.00
AME,5/14/20,18051468750.00
AME,5/13/20,17872673250.00
AME,5/12/20,18525964500.00
AME,5/11/20,19080689000.00
AME,5/8/20,19328252000.00
AME,5/7/20,19096734750.00
AME,5/6/20,18732267000.00
AME,5/5/20,18610777750.00
AME,5/4/20,18262355750.00
AME,5/1/20,18450320250.00
AME,4/30/20,19225100750.00
AME,4/29/20,19369512500.00
AME,4/28/20,18512211000.00
AME,4/27/20,18172958000.00
AME,4/24/20,17664078500.00
AME,4/23/20,17347748000.00
AME,4/22/20,17395885250.00
AME,4/21/20,16942019750.00
AME,4/20/20,17822243750.00
AME,4/17/20,18409059750.00
AME,4/16/20,17421100000.00
AME,4/15/20,17432561250.00
AME,4/14/20,17897888000.00
AME,4/13/20,17643448250.00
AME,4/9/20,17932271750.00
AME,4/8/20,17703046750.00
AME,4/7/20,17372962750.00
AME,4/6/20,17290441750.00
AME,4/3/20,16341450250.00
AME,4/2/20,16295605250.00
AME,4/1/20,16002197250.00
AME,3/31/20,16508784500.00
AME,3/30/20,16879078640.00
AME,3/27/20,16258591620.00
AME,3/26/20,16579138420.00
AME,3/25/20,16256302000.00
AME,3/24/20,15555678280.00
AME,3/23/20,13327878020.00
AME,3/20/20,14509321940.00
AME,3/19/20,15800667620.00
AME,3/18/20,15031355300.00
AME,3/17/20,15088595800.00
AME,3/16/20,14319283480.00
AME,3/13/20,17080565199.00
AME,3/12/20,15459514240.00
AME,3/11/20,17687314500.00
AME,3/10/20,18834414120.00
AME,3/9/20,17460642120.00
AME,3/6/20,20267716240.00
AME,3/5/20,20393645340.00
AME,3/4/20,20837831620.00
AME,3/3/20,19992961840.00
AME,3/2/20,20611159240.00
AME,2/28/20,19690732000.00
AME,2/27/20,20002120320.00
AME,2/26/20,20860727820.00
AME,2/25/20,21007263500.00
AME,2/24/20,21833816320.00
AME,2/21/20,22745085080.00
AME,2/20/20,23022129100.00
AME,2/19/20,22935123540.00
AME,2/18/20,23003812140.00
AME,2/14/20,23203009080.00
AME,2/13/20,23225905280.00
AME,2/12/20,23301462740.00
AME,2/11/20,22930544300.00
AME,2/10/20,22575653200.00
AME,2/7/20,22506964600.00
AME,2/6/20,22593970160.00
AME,2/5/20,22903068860.00
AME,2/4/20,22692423820.00
AME,2/3/20,22374166640.00
AME,1/31/20,22243658300.00
AME,1/30/20,22742795460.00
AME,1/29/20,22811484060.00
AME,1/28/20,22742795460.00
AME,1/27/20,22387904360.00
AME,1/24/20,22797746340.00
AME,1/23/20,23074790360.00
AME,1/22/20,22958019740.00
AME,1/21/20,23184692120.00
AME,1/17/20,23303752360.00
AME,1/16/20,22939702780.00
AME,1/15/20,23047314920.00
AME,1/14/20,23088528080.00
AME,1/13/20,23086238460.00
AME,1/10/20,23070211120.00
AME,1/9/20,23207588320.00
AME,1/8/20,23322069320.00
AME,1/7/20,23269408060.00
AME,1/6/20,23136610100.00
AME,1/3/20,23111424280.00
AME,1/2/20,23079369600.00
AME,12/31/19,22836669880.00
AME,12/30/19,22839701010.00
AME,12/27/19,22844272150.00
AME,12/26/19,22871698990.00
AME,12/24/19,22789418470.00
AME,12/23/19,22887697980.00
AME,12/20/19,22805417460.00
AME,12/19/19,22755134920.00
AME,12/18/19,22618000720.00
AME,12/17/19,22672854400.00
AME,12/16/19,22686567820.00
AME,12/13/19,22526577920.00
AME,12/12/19,22695710100.00
AME,12/11/19,22551719190.00
AME,12/10/19,22416870560.00
AME,12/9/19,22474009810.00
AME,12/6/19,22524292350.00
AME,12/5/19,22325447760.00
AME,12/4/19,22101461900.00
AME,12/3/19,22140316590.00
AME,12/2/19,22293449780.00
AME,11/29/19,22629428570.00
AME,11/27/19,22739135930.00
AME,11/26/19,22686567820.00
AME,11/25/19,22560861470.00
AME,11/22/19,22375730300.00
AME,11/21/19,22368873590.00
AME,11/20/19,22510578930.00
AME,11/19/19,22668283260.00
AME,11/18/19,22252309520.00
AME,11/15/19,22437440690.00
AME,11/14/19,22170029000.00
AME,11/13/19,21952899850.00
AME,11/12/19,21998611250.00
AME,11/11/19,22023752520.00
AME,11/8/19,22064892780.00
AME,11/7/19,21987183400.00
AME,11/6/19,22026038090.00
AME,11/5/19,21998611250.00
AME,11/4/19,21854620340.00
AME,11/1/19,21530069400.00
AME,10/31/19,20947249050.00
AME,10/30/19,20869539670.00
AME,10/29/19,20942677910.00
AME,10/28/19,20661552800.00
AME,10/25/19,20560987720.00
AME,10/24/19,20368999840.00
AME,10/23/19,20341573000.00
AME,10/22/19,20199867660.00
AME,10/21/19,20165584110.00
AME,10/18/19,20193010950.00
AME,10/17/19,20229580070.00
AME,10/16/19,20236436780.00
AME,10/15/19,20355286420.00
AME,10/14/19,20195296520.00
AME,10/11/19,20229580070.00
AME,10/10/19,20101588150.00
AME,10/9/19,19868460010.00
AME,10/8/19,19651330860.00
AME,10/7/19,20113016000.00
AME,10/4/19,20302718310.00
AME,10/3/19,19973596230.00
AME,10/2/19,19724469100.00
AME,10/1/19,20295861600.00
AME,9/30/19,20986103740.00
AME,9/27/19,20836106170.00
AME,9/26/19,20562456970.00
AME,9/25/19,20639990910.00
AME,9/24/19,20496325080.00
AME,9/23/19,20398267450.00
AME,9/20/19,20496325080.00
AME,9/19/19,20571578610.00
AME,9/18/19,20528250820.00
AME,9/17/19,20612625990.00
AME,9/16/19,20719805260.00
AME,9/13/19,20683318700.00
AME,9/12/19,20482642620.00
AME,9/11/19,20090412100.00
AME,9/10/19,20158824400.00
AME,9/9/19,20471240570.00
AME,9/6/19,20357220070.00
AME,9/5/19,20142861530.00
AME,9/4/19,19422251970.00
AME,9/3/19,19014058580.00
AME,8/30/19,19595563130.00
AME,8/29/19,19636610510.00
AME,8/28/19,19180528510.00
AME,8/27/19,19093872930.00
AME,8/26/19,18918281360.00
AME,8/23/19,19068788420.00
AME,8/22/19,19559076570.00
AME,8/21/19,19686779530.00
AME,8/20/19,19659414610.00
AME,8/19/19,19771154700.00
AME,8/16/19,19531711650.00
AME,8/15/19,19230697530.00
AME,8/14/19,19002656530.00
AME,8/13/19,19632049690.00
AME,8/12/19,19392606640.00
AME,8/9/19,19458738530.00
AME,8/8/19,19823604130.00
AME,8/7/19,19442775660.00
AME,8/6/19,19552235340.00
AME,8/5/19,19173687280.00
AME,8/2/19,19725546500.00
AME,8/1/19,20140581120.00
AME,7/31/19,20434754010.00
AME,7/30/19,20694720750.00
AME,7/29/19,20193030550.00
AME,7/26/19,20359500480.00
AME,7/25/19,20348098430.00
AME,7/24/19,20519129180.00
AME,7/23/19,20478081800.00
AME,7/22/19,20206713010.00
AME,7/19/19,20229517110.00
AME,7/18/19,20272844900.00
AME,7/17/19,20359500480.00
AME,7/16/19,20820143300.00
AME,7/15/19,20747170180.00
AME,7/12/19,20751731000.00
AME,7/11/19,20430193190.00
AME,7/10/19,20427912780.00
AME,7/9/19,20608065170.00
AME,7/8/19,20660514600.00
AME,7/5/19,20772254690.00
AME,7/3/19,20959248310.00
AME,7/2/19,20801900020.00
AME,7/1/19,21004856510.00
AME,6/28/19,20673094680.00
AME,6/27/19,20085946020.00
AME,6/26/19,19988087910.00
AME,6/25/19,19926642120.00
AME,6/24/19,19992639450.00
AME,6/21/19,19972157520.00
AME,6/20/19,20158770660.00
AME,6/19/19,19753683600.00
AME,6/18/19,19687686270.00
AME,6/17/19,19218877650.00
AME,6/14/19,19341769230.00
AME,6/13/19,19498797360.00
AME,6/12/19,19462385040.00
AME,6/11/19,19639895100.00
AME,6/10/19,19680858960.00
AME,6/7/19,19519279290.00
AME,6/6/19,19102813380.00
AME,6/5/19,19200671490.00
AME,6/4/19,19041367590.00
AME,6/3/19,18702277860.00
AME,5/31/19,18636280530.00
AME,5/30/19,19073228370.00
AME,5/29/19,18977646030.00
AME,5/28/19,19100537610.00
AME,5/24/19,19227980730.00
AME,5/23/19,19314459990.00
AME,5/22/19,19482866970.00
AME,5/21/19,19678583190.00
AME,5/20/19,19380457320.00
AME,5/17/19,19548864300.00
AME,5/16/19,19705892430.00
AME,5/15/19,19519279290.00
AME,5/14/19,19348596540.00
AME,5/13/19,19141501470.00
AME,5/10/19,19476039660.00
AME,5/9/19,19446454650.00
AME,5/8/19,19455557730.00
AME,5/7/19,19448730420.00
AME,5/6/19,19689962040.00
AME,5/3/19,19878850950.00
AME,5/2/19,19803750540.00
AME,5/1/19,19653549720.00
AME,4/30/19,20065464090.00
AME,4/29/19,19899332880.00
AME,4/26/19,19867472100.00
